x=13.689; y=-1.035; t=22.524; error=0.0;
x=7.4301428061548505; y=0.13307062388165897; t=31.653; error=0.006370963106808187;
x=7.425002965414198; y=0.12278810670336564; t=31.666; error=0.006237166927613684;
x=7.419073700944885; y=0.1109274950755895; t=31.679; error=0.006300478711189639;
x=7.414104403441896; y=0.10098807740637959; t=31.692; error=0.0063290274731231866;
x=7.408303694049111; y=0.09035285179819275; t=31.706; error=0.006505051887263793;
x=7.402301982745458; y=0.07934878575337626; t=31.721; error=0.006502679497746257;
x=7.397334173206456; y=0.0684179783436226; t=31.737; error=0.006541618714983787;
x=7.391449782656793; y=0.05861002275141161; t=31.753; error=0.006639005833357767;
x=7.3853651868634795; y=0.04846766389433461; t=31.771; error=0.006565608501794312;
x=7.380252607294461; y=0.038240862542200396; t=31.788; error=0.006442793825334278;
x=7.374171681841655; y=0.027090687354441152; t=31.809; error=0.006369546111159264;
x=7.3689380637877715; y=0.01662148207492229; t=31.829; error=0.006152838561269348;
x=7.362616208125492; y=0.006082914461857427; t=31.851; error=0.005990644514728512;
x=7.3574914509318035; y=-0.005192923736068904; t=31.872; error=0.005900918943666687;
x=7.351796572456655; y=-0.014686716393479609; t=31.895; error=0.0060227251790555755;
x=7.34693406217619; y=-0.025386220550094346; t=31.918; error=0.006149700090204688;
x=7.340122620218248; y=-0.03511819068581358; t=31.941; error=0.0062342711002984245;
x=7.334435802534535; y=-0.046494412599263533; t=31.964; error=0.006558581874153645;
x=7.32824959116501; y=-0.05680682949027383; t=31.988; error=0.006405824410070934;
x=7.32107234845541; y=-0.06911370534037588; t=32.013; error=0.006269156415052205;
x=7.314138795898222; y=-0.0800118438709223; t=32.038; error=0.006307978969816026;
x=7.307978167755008; y=-0.09233620169974274; t=32.062; error=0.006158420998302957;
x=7.301239919634659; y=-0.10292739932929028; t=32.086; error=0.006314228529147975;
x=7.2939024278235784; y=-0.1165565544972065; t=32.11; error=0.006044361478045476;
x=7.286861973223164; y=-0.12762235284456064; t=32.133; error=0.006023874187210303;
x=7.279773678935213; y=-0.13977672329966812; t=32.156; error=0.005974768265817774;
x=7.274010180885158; y=-0.15130617626230974; t=32.177; error=0.006160408902796906;
x=7.266926276040421; y=-0.16345168314334924; t=32.198; error=0.006105932617326982;
x=7.260970885969241; y=-0.175366781799528; t=32.216; error=0.006140070908877595;
x=7.254980702612663; y=-0.18535321494276408; t=32.235; error=0.006143888252239657;
x=7.24716705962978; y=-0.19707678352004762; t=32.251; error=0.00623935031795273;
x=7.240264125220917; y=-0.20694093617201495; t=32.267; error=0.006288949608687719;
x=7.232095580688438; y=-0.21919741305637166; t=32.282; error=0.006189453248196185;
x=7.224141790245204; y=-0.22814864639054433; t=32.296; error=0.006198500976524959;
x=7.216303811539639; y=-0.2389300296250216; t=32.31; error=0.006274265593490827;
x=7.208189109855718; y=-0.24806235644403724; t=32.323; error=0.006237243588118266;
x=7.199183772481254; y=-0.2580717007740955; t=32.336; error=0.006233115251211807;
x=7.190044795040728; y=-0.2672139465359904; t=32.349; error=0.006208860928560851;
x=7.18086347831731; y=-0.27639818446488024; t=32.362; error=0.006187690833471977;
x=7.172001287324747; y=-0.28526288461804833; t=32.375; error=0.006199190689207226;
x=7.1633466450048315; y=-0.2939202247816735; t=32.388; error=0.006257085502807583;
x=7.15535597733416; y=-0.30191309328424176; t=32.402; error=0.006257437264885486;
x=7.146334118170692; y=-0.3109368237564997; t=32.417; error=0.006250955387714466;
x=7.138218837995318; y=-0.319054208045273; t=32.432; error=0.006225595888354589;
x=7.129425042994907; y=-0.32687294244248866; t=32.447; error=0.006250362932366443;
x=7.120392202094009; y=-0.33490437788932337; t=32.463; error=0.006243522277151582;
x=7.11150910579981; y=-0.3428022715829604; t=32.481; error=0.00626120779196992;
x=7.103485875680541; y=-0.3508266053778407; t=32.499; error=0.006254045222830104;
x=7.094375742375415; y=-0.3589260038645997; t=32.518; error=0.006235437443469376;
x=7.086282033422997; y=-0.36702111209124; t=32.536; error=0.006213903787130126;
x=7.07842877478371; y=-0.37585705896244787; t=32.557; error=0.0062612692052972626;
x=7.070578185947276; y=-0.3837087478010795; t=32.578; error=0.006301282507871097;
x=7.063521760304691; y=-0.39177451263153; t=32.601; error=0.006277250163571988;
x=7.056939308336788; y=-0.3983575694753357; t=32.624; error=0.006419100846919081;
x=7.050920654416623; y=-0.4073859626525648; t=32.648; error=0.006403107414393685;
x=7.044547182461808; y=-0.4148220048707915; t=32.672; error=0.006223630974772941;
x=7.037609451344222; y=-0.42275016017152134; t=32.696; error=0.006249531055357655;
x=7.031930552236775; y=-0.4284279111224233; t=32.721; error=0.006361578737293066;
x=7.0258265169611; y=-0.43656535151363757; t=32.745; error=0.006293361484016838;
x=7.018798550839152; y=-0.44258797906147107; t=32.77; error=0.006288024122772519;
x=7.011908278157351; y=-0.4494763781963425; t=32.793; error=0.00633001909808723;
x=7.004445292587217; y=-0.455871077977794; t=32.816; error=0.006240335399669075;
x=6.997039166424676; y=-0.4623485668644908; t=32.838; error=0.006380065199188711;
x=6.988756688775162; y=-0.4664875364008425; t=32.86; error=0.006395805080925917;
x=6.981204249252664; y=-0.4730934048870568; t=32.881; error=0.006534836499062156;
x=6.972752278122859; y=-0.4768482600261093; t=32.902; error=0.006549515886181363;
x=6.963784316644069; y=-0.4818282710664837; t=32.921; error=0.006557399695195809;
x=6.953939871716787; y=-0.4857637371009797; t=32.94; error=0.00656773198973538;
x=6.945123113811787; y=-0.49065974149561503; t=32.959; error=0.00661222955332994;
x=6.935328525707048; y=-0.493595798574842; t=32.977; error=0.006618732673707019;
x=6.925147945934942; y=-0.4986827873754631; t=32.994; error=0.0065831056199566656;
x=6.915992037142667; y=-0.5017318807660502; t=33.011; error=0.006581886778685961;
x=6.905907746016418; y=-0.5057619539008689; t=33.027; error=0.006579570340584538;
x=6.894804835713766; y=-0.5087865154062204; t=33.042; error=0.006589851063619942;
x=6.885050229402108; y=-0.5126849088925768; t=33.058; error=0.006609234530523167;
x=6.874716526438502; y=-0.5157816550314936; t=33.073; error=0.006624353980080481;
x=6.865070917879243; y=-0.5186718118952761; t=33.089; error=0.006615687607300789;
x=6.854015963619665; y=-0.5216830985468611; t=33.104; error=0.006621151284116624;
x=6.845435768300398; y=-0.5245399452423386; t=33.12; error=0.006646738168607674;
x=6.835356458017609; y=-0.5285677148745481; t=33.136; error=0.006638939838783878;
x=6.826463342404633; y=-0.5315286404422442; t=33.155; error=0.0066513014584483506;
x=6.8168135454386185; y=-0.5363489245403568; t=33.173; error=0.006756069803968209;
x=6.808942598951323; y=-0.5392967888867829; t=33.192; error=0.006786098747152128;
x=6.799597365034341; y=-0.5444831704141913; t=33.212; error=0.006666067258688802;
x=6.791542453537456; y=-0.5474996771094948; t=33.232; error=0.006661729457978706;
x=6.782675276459061; y=-0.5524206734944087; t=33.252; error=0.006711365712512893;
x=6.774427286570027; y=-0.5565400023649685; t=33.274; error=0.0066486838530216115;
x=6.766701233562402; y=-0.5623289808174349; t=33.295; error=0.0067962703884985615;
x=6.758566850596329; y=-0.5663913339003022; t=33.316; error=0.00676227660115571;
x=6.750815113227405; y=-0.5721992233635731; t=33.338; error=0.006903225298542746;
x=6.742149827556308; y=-0.5770077833762085; t=33.36; error=0.007043712550781645;
x=6.7330633021496205; y=-0.5830591682591695; t=33.382; error=0.007003752431191841;
x=6.723981147202426; y=-0.5880989177963043; t=33.404; error=0.006975886797052376;
x=6.713814227952103; y=-0.594192495204559; t=33.427; error=0.006910005563639336;
x=6.704226031301127; y=-0.5999391479902084; t=33.449; error=0.007103144279191604;
x=6.6942394312868965; y=-0.6069226876668337; t=33.472; error=0.007118062561437672;
x=6.683627316258645; y=-0.6127036240571377; t=33.494; error=0.007305887699017132;
x=6.672325606445209; y=-0.6198864641191433; t=33.516; error=0.007145432064961528;
x=6.660499406260423; y=-0.6257910801461162; t=33.54; error=0.0072262797864339244;
x=6.647492711022286; y=-0.6327861112522348; t=33.564; error=0.007231703324393419;
x=6.635165081905245; y=-0.6399685841295539; t=33.59; error=0.00708081191447073;
x=6.622165326097468; y=-0.6459606748945689; t=33.616; error=0.0070886372783153205;
x=6.608427606412821; y=-0.6528206568167577; t=33.644; error=0.007202124892100344;
x=6.593913419263691; y=-0.6600683931059401; t=33.672; error=0.007016254829344228;
x=6.579893207767298; y=-0.6665309998952091; t=33.703; error=0.006803420894488182;
x=6.565808337572108; y=-0.6725592377906359; t=33.734; error=0.006803440455784625;
x=6.5516818725213755; y=-0.6796143252740494; t=33.768; error=0.0067934201042479485;
x=6.53771751124354; y=-0.6845946706239052; t=33.801; error=0.006799852891028584;
x=6.524317094389155; y=-0.6912880088323918; t=33.834; error=0.006919754094551488;
x=6.51048017064957; y=-0.6952338333441325; t=33.868; error=0.0069347597268686455;
x=6.497136158872286; y=-0.7013847628812679; t=33.9; error=0.0068727917098080306;
x=6.483468069642317; y=-0.7052838406257822; t=33.933; error=0.006888657878040165;
x=6.468991551933456; y=-0.7114805701399516; t=33.965; error=0.006821790771937701;
x=6.45543607390806; y=-0.7135588876809018; t=33.997; error=0.006932650641145173;
x=6.4400857141374; y=-0.7190321942898658; t=34.028; error=0.0071369698617874695;
x=6.425853697757675; y=-0.7200408197407447; t=34.06; error=0.007259728069769972;
x=6.412571844382647; y=-0.7238277100313945; t=34.091; error=0.0070604117722225515;
x=6.398488398280048; y=-0.7238194842097254; t=34.122; error=0.007108454267518861;
x=6.384560868023464; y=-0.727790726938099; t=34.149; error=0.007098077254389357;
x=6.369529309729266; y=-0.7267804946696543; t=34.176; error=0.007122354772795692;
x=6.353064231223551; y=-0.7288296586638698; t=34.2; error=0.007318701255415948;
x=6.336733178052311; y=-0.7278006929781705; t=34.224; error=0.007525767541200293;
x=6.320917438222279; y=-0.7287810373471041; t=34.244; error=0.007439274638499864;
x=6.303934896433756; y=-0.7267735952239817; t=34.264; error=0.007435938638740598;
x=6.286560016555892; y=-0.7267642889650843; t=34.28; error=0.0076549033367458545;
x=6.269367503109391; y=-0.7247322315577713; t=34.297; error=0.0077939045854370035;
x=6.251100144330917; y=-0.7237078665827289; t=34.31; error=0.00797493125478744;
x=6.232969310560528; y=-0.7206767296927493; t=34.323; error=0.008080320761886603;
x=6.215896676056239; y=-0.7196640957840367; t=34.336; error=0.008135576040381143;
x=6.198403485734903; y=-0.7157673596533863; t=34.349; error=0.007744272017399727;
x=6.181642305412368; y=-0.7137866581450367; t=34.362; error=0.0075891448217642885;
x=6.164364950823736; y=-0.7097121554501681; t=34.375; error=0.007811572821732579;
x=6.148522088023143; y=-0.707723215755543; t=34.388; error=0.007710364201770029;
x=6.132529081106231; y=-0.7027158493128788; t=34.401; error=0.007712306115106085;
x=6.1186906043191245; y=-0.6997425441877306; t=34.414; error=0.007597805234201104;
x=6.104424458800204; y=-0.6936186216786556; t=34.426; error=0.007852233220629327;
x=6.091725376862705; y=-0.6897028280712763; t=34.439; error=0.007610964279630097;
x=6.077704298983503; y=-0.6846856710180527; t=34.452; error=0.007637001880017757;
x=6.067608685189524; y=-0.6796302619255382; t=34.464; error=0.007736744076286748;
x=6.05647114774823; y=-0.6745597844487394; t=34.476; error=0.007873174649724373;
x=6.047451952585798; y=-0.6695422076158551; t=34.487; error=0.007898595935895338;
x=6.038736742328509; y=-0.6637244319029333; t=34.499; error=0.0075867068557082295;
x=6.031674054135762; y=-0.65766310380082; t=34.51; error=0.007672682781106845;
x=6.023539945249656; y=-0.6515547658820025; t=34.522; error=0.007837929012938534;
x=6.017379223412865; y=-0.6464148910965662; t=34.533; error=0.008044578021145598;
x=6.011396064343341; y=-0.6404248977012057; t=34.545; error=0.008026717496602713;
x=6.006274220443945; y=-0.6342712761966762; t=34.556; error=0.008222451972121375;
x=6.001175030599745; y=-0.6281447482632179; t=34.566; error=0.008383006983657772;
x=5.997205702096891; y=-0.6221829912699398; t=34.577; error=0.008334080657725267;
x=5.992455081363851; y=-0.616475310867472; t=34.587; error=0.007951594411521498;
x=5.98875373702098; y=-0.6109161809730834; t=34.598; error=0.007419137634474012;
x=5.98390353066964; y=-0.605088866526074; t=34.608; error=0.007191839814758731;
x=5.979732353089583; y=-0.598823875955396; t=34.618; error=0.00750715114849365;
x=5.975746601725165; y=-0.5928375758402515; t=34.628; error=0.007487781274117576;
x=5.971741409857549; y=-0.5868220620477722; t=34.638; error=0.0075034996730161336;
x=5.967797518627011; y=-0.5799108113549559; t=34.648; error=0.007398585543552156;
x=5.962896970692506; y=-0.5740230892338538; t=34.658; error=0.007249711153185902;
x=5.958914438003244; y=-0.5670445320248414; t=34.669; error=0.007222147577588922;
x=5.953950631155611; y=-0.5610812431887058; t=34.68; error=0.0071714064331307725;
x=5.948883254090161; y=-0.5539783639472624; t=34.69; error=0.007294360673685509;
x=5.944868765942062; y=-0.5479491087010783; t=34.701; error=0.007326689590315036;
x=5.939912842806122; y=-0.5400094724367003; t=34.712; error=0.007251984170840418;
x=5.933866358973508; y=-0.5339564027911107; t=34.722; error=0.007322025359092367;
x=5.92879436312375; y=-0.5258313433157025; t=34.733; error=0.007465902947641661;
x=5.923772993235818; y=-0.5177875856090673; t=34.743; error=0.0075140986651168196;
x=5.918684068876815; y=-0.5096351343543816; t=34.754; error=0.0076901739997772165;
x=5.913810541622038; y=-0.5028042762150196; t=34.764; error=0.007479208161326472;
x=5.908884344824045; y=-0.49392563488003227; t=34.774; error=0.007337338014433097;
x=5.9037340855337925; y=-0.48567527493739493; t=34.785; error=0.00762890381054486;
x=5.897716454925368; y=-0.4766380798983114; t=34.795; error=0.00766960140989596;
x=5.892694861129593; y=-0.46859406786446073; t=34.805; error=0.007718172531022174;
x=5.887733629137734; y=-0.4586589487162861; t=34.816; error=0.007642699242877945;
x=5.881713559636999; y=-0.4496186526621613; t=34.826; error=0.007687337954825682;
x=5.875687504366253; y=-0.4385574363424026; t=34.836; error=0.007752692762729759;
x=5.869743442921196; y=-0.4306236377094424; t=34.847; error=0.00766656860828597;
x=5.863780261954204; y=-0.41868192929922743; t=34.857; error=0.007597644803167556;
x=5.856735426965205; y=-0.40860738069593316; t=34.867; error=0.007684540632713604;
x=5.850755972121639; y=-0.3956360395917523; t=34.876; error=0.007649298314881974;
x=5.842698262506194; y=-0.38656253958194686; t=34.886; error=0.00774247002574892;
x=5.834630696585613; y=-0.371418758855559; t=34.896; error=0.007899591592497767;
x=5.82661623728515; y=-0.3613908644765376; t=34.906; error=0.007930828954630341;
x=5.817716281765225; y=-0.3455507907559158; t=34.916; error=0.007742256892465054;
x=5.808832999842773; y=-0.33369486625997863; t=34.926; error=0.007557684949102169;
x=5.79877512142411; y=-0.31657814259845996; t=34.936; error=0.007686992355058607;
x=5.788739549567332; y=-0.30351964358860994; t=34.946; error=0.007755414696060345;
x=5.777773442007502; y=-0.28455837181289095; t=34.957; error=0.007704438082358953;
x=5.7667481180331785; y=-0.2705127005468462; t=34.968; error=0.00775651690223588;
x=5.755660195553543; y=-0.2513407297486711; t=34.979; error=0.007948571124027318;
x=5.743579027002785; y=-0.23521691563678393; t=34.99; error=0.008096618783208795;
x=5.731889640058321; y=-0.2157135020093763; t=35.001; error=0.007510999656255809;
x=5.719868257150469; y=-0.19866587230768945; t=35.013; error=0.007562570501962178;
x=5.707922885347916; y=-0.17873507245491113; t=35.024; error=0.007474769630660915;
x=5.695801395165133; y=-0.1605329413302281; t=35.036; error=0.0077104559137344385;
x=5.68304416175342; y=-0.14088458633236045; t=35.047; error=0.007283333066629471;
x=5.671034523261716; y=-0.12184713529131343; t=35.059; error=0.007320023899227952;
x=5.659063830413693; y=-0.10187259650104295; t=35.07; error=0.007282753919445619;
x=5.647093042885369; y=-0.08289673198532792; t=35.082; error=0.007246667810413546;
x=5.635183095056846; y=-0.06302326594677386; t=35.094; error=0.007091552248138033;
x=5.624015133801071; y=-0.04269297072897686; t=35.105; error=0.00746041398642952;
x=5.612996495439488; y=-0.023638147594684418; t=35.117; error=0.007516728995584223;
x=5.601935220254457; y=-0.003501791246485579; t=35.129; error=0.007664799500576033;
x=5.589816318495735; y=0.014697185094569399; t=35.14; error=0.007896548557443164;
x=5.57973287162528; y=0.03590017607745861; t=35.152; error=0.008113002802062057;
x=5.569737252015604; y=0.05291291228222214; t=35.164; error=0.008121537822368963;
x=5.559716636874051; y=0.07197560185897066; t=35.176; error=0.008185732768885973;
x=5.550787435701781; y=0.08786945411150414; t=35.188; error=0.008058231676781694;
x=5.541793099488506; y=0.10688294487117499; t=35.2; error=0.008066780151538024;
x=5.533820402885036; y=0.12185122108552016; t=35.213; error=0.008025475836739761;
x=5.525854898726778; y=0.13980033123051838; t=35.226; error=0.007964067391103053;
x=5.517899933651195; y=0.15274251729691254; t=35.239; error=0.007891266283922194;
x=5.510863410152365; y=0.1698562009208655; t=35.252; error=0.00800742571834613;
x=5.503932209292632; y=0.18274436176152245; t=35.266; error=0.007876124479033858;
x=5.497915531577612; y=0.19881342906805846; t=35.28; error=0.007943909488340522;
x=5.49098883591124; y=0.21070116472306116; t=35.294; error=0.0078099325216390205;
x=5.485011965612458; y=0.22566519822585285; t=35.309; error=0.007767192907745463;
x=5.479012050990533; y=0.23667940124929687; t=35.323; error=0.007779340483049775;
x=5.473934061178798; y=0.25092230812755967; t=35.338; error=0.008028088708443324;
x=5.4679915254406275; y=0.26083857276965006; t=35.353; error=0.007926786601072287;
x=5.464054019048046; y=0.2736610540447557; t=35.367; error=0.007742119003240754;
x=5.459140970819347; y=0.2825160537712722; t=35.382; error=0.007573048459322079;
x=5.455176475589272; y=0.294431479905586; t=35.396; error=0.007482197050024045;
x=5.451278517506748; y=0.30223862535545465; t=35.411; error=0.007264287871037582;
x=5.448246434626538; y=0.3133812940555568; t=35.425; error=0.0074033888751260804;
x=5.445226944368223; y=0.32144764032095346; t=35.44; error=0.0074704761902351716;
x=5.4414236674837495; y=0.3300183624489475; t=35.455; error=0.007000774302439256;
x=5.438345082275796; y=0.33824236990537065; t=35.47; error=0.007233644006044205;
x=5.434140091488423; y=0.34771812979867744; t=35.484; error=0.007748042443715573;
x=5.431189418251951; y=0.35560086549159486; t=35.498; error=0.0076218080857949;
x=5.4271345177684855; y=0.36372293728434923; t=35.512; error=0.0077549879826759;
x=5.422185755005551; y=0.3716517385491676; t=35.526; error=0.007667730472842749;
x=5.418354737650671; y=0.37932606375247524; t=35.54; error=0.00730116567376839;
x=5.413290059154112; y=0.38845661860361486; t=35.554; error=0.0074465820933186455;
x=5.408228929153018; y=0.39656695628782773; t=35.568; error=0.007572706928120073;
x=5.40303282809706; y=0.4048943292369553; t=35.582; error=0.007954258515726906;
x=5.398076883572941; y=0.4128372914717765; t=35.595; error=0.007882854633334995;
x=5.393012175348092; y=0.4219701576686413; t=35.608; error=0.008030307801079937;
x=5.3880908356414325; y=0.42985797047971974; t=35.621; error=0.007893878963032336;
x=5.383105953456695; y=0.43884751301799646; t=35.635; error=0.007877311280700424;
x=5.377999401031474; y=0.4470326661724522; t=35.648; error=0.008090932307226633;
x=5.373092844343011; y=0.4568654894145546; t=35.662; error=0.007899418347530331;
x=5.367135445242908; y=0.46482170418754587; t=35.675; error=0.007840308124872974;
x=5.362167165493737; y=0.4747777554029446; t=35.689; error=0.007786436197294609;
x=5.3570631029736635; y=0.4839820429537238; t=35.702; error=0.008015490128720769;
x=5.351044039735311; y=0.4940312147283164; t=35.716; error=0.00806768877507652;
x=5.345136937949428; y=0.5029062849257981; t=35.729; error=0.00791328123365277;
x=5.3401738717729375; y=0.5138460449392644; t=35.742; error=0.007842677382141597;
x=5.334105022911765; y=0.5239772869652916; t=35.754; error=0.007990830990197656;
x=5.328085992527624; y=0.5350313759684378; t=35.767; error=0.008047341331355061;
x=5.322157879310635; y=0.5449282929151483; t=35.78; error=0.007922318733157576;
x=5.316215720308887; y=0.5558420540902348; t=35.793; error=0.007818853941228941;
x=5.309166420265469; y=0.5669382861663622; t=35.806; error=0.007926925539409197;
x=5.303114915755536; y=0.5780531451287396; t=35.818; error=0.008052374543800613;
x=5.296985448119902; y=0.5893109086967098; t=35.831; error=0.008340624243401923;
x=5.291972334079754; y=0.6003622904387615; t=35.844; error=0.008391985061342155;
x=5.285939116679495; y=0.611442812012609; t=35.856; error=0.008478574408341884;
x=5.279827314142898; y=0.6226674173862492; t=35.869; error=0.00872929531159364;
x=5.27390672842988; y=0.6335407392497444; t=35.881; error=0.00858007112903988;
x=5.267835905954182; y=0.6426617329538757; t=35.894; error=0.008720196733957705;
x=5.261936584609499; y=0.654482667796303; t=35.906; error=0.008514790777558248;
x=5.256001108519578; y=0.6634006976495593; t=35.918; error=0.008411983046368143;
x=5.251042074421991; y=0.6743329564175836; t=35.931; error=0.008332912138216476;
x=5.244735294104983; y=0.6827560924023844; t=35.943; error=0.008851253342059044;
x=5.238737032476695; y=0.6927719149968795; t=35.955; error=0.008864285353229489;
x=5.233879831920179; y=0.7005573677720027; t=35.967; error=0.008607531158659046;
x=5.228876908183081; y=0.710584198139669; t=35.979; error=0.008632493704167916;
x=5.223897243588605; y=0.7175681290343594; t=35.991; error=0.00860866930785198;
x=5.219893012870998; y=0.7276034629309375; t=36.002; error=0.008641758606899827;
x=5.2158933887164505; y=0.7346166396293351; t=36.014; error=0.008653176034112127;
x=5.21193497278697; y=0.7425499690612859; t=36.024; error=0.00857475825134723;
x=5.208924518137027; y=0.7495905962330257; t=36.035; error=0.00861549206884002;
x=5.205890514358987; y=0.757701932545946; t=36.045; error=0.008729698573031979;
x=5.202901131988939; y=0.7646934076122497; t=36.056; error=0.008717180717429347;
x=5.199889457274878; y=0.7717370368843616; t=36.066; error=0.008761181498235331;
x=5.196926734740765; y=0.7786659035204065; t=36.076; error=0.008680873611352261;
x=5.193959980006944; y=0.7856042207500835; t=36.085; error=0.00861080337484831;
x=5.191946991224538; y=0.7926716548979451; t=36.095; error=0.008676472152155891;
x=5.188982912866563; y=0.7996035406082417; t=36.104; error=0.00859946619382865;
x=5.185961253273563; y=0.8076814375655881; t=36.114; error=0.008678476720850101;
x=5.183892008559451; y=0.8139059606151622; t=36.124; error=0.00890953460760525;
x=5.1809820059822; y=0.821685489955505; t=36.133; error=0.008672429404915602;
x=5.177898809453279; y=0.8288960817823883; t=36.143; error=0.008897632910762178;
x=5.17493902185723; y=0.8377998979886125; t=36.153; error=0.008793745055937238;
x=5.171947210384933; y=0.8447968455385967; t=36.163; error=0.008787258048830291;
x=5.168898060909893; y=0.8529484813507198; t=36.172; error=0.008944510052635147;
x=5.165846326911482; y=0.8611069869026112; t=36.182; error=0.009109129308852082;
x=5.162915476062663; y=0.8699239672387665; t=36.192; error=0.008914740186664046;
x=5.158968175377655; y=0.8778350003314104; t=36.202; error=0.008811517461739943;
x=5.15603104782233; y=0.8866708572298819; t=36.212; error=0.008636818397411563;
x=5.1530083167290925; y=0.8947527828308196; t=36.222; error=0.00872004455017827;
x=5.149018245493124; y=0.90375178632578; t=36.232; error=0.008714617616027156;
x=5.1460039625208625; y=0.9128211139462947; t=36.242; error=0.00878283205438885;
x=5.1420592557305405; y=0.921717582931354; t=36.252; error=0.00866548046559469;
x=5.13796851924852; y=0.9309433342273924; t=36.262; error=0.008907827776603148;
x=5.133923007265583; y=0.9400674243547037; t=36.272; error=0.009039093177711656;
x=5.12899670929752; y=0.948953011136699; t=36.282; error=0.008903747671010313;
x=5.124080817130903; y=0.9578199449761363; t=36.292; error=0.008747087160376707;
x=5.119233182321524; y=0.9665640455522868; t=36.301; error=0.008450071037568535;
x=5.115232859549364; y=0.9755858298481672; t=36.311; error=0.008469720282285719;
x=5.110297691320773; y=0.9844875607829275; t=36.32; error=0.008352883097129534;
x=5.105258104137489; y=0.9945889386150203; t=36.33; error=0.008461310415557607;
x=5.100347889788; y=1.003445887622847; t=36.34; error=0.00829331969073067;
x=5.096315634973389; y=1.0135520747140259; t=36.349; error=0.008402879157499496;
x=5.091391264734366; y=1.0224342455214268; t=36.359; error=0.008263835470910978;
x=5.086511577880033; y=1.0322150143889932; t=36.368; error=0.008014082699875998;
x=5.082503374114743; y=1.0422610461789237; t=36.377; error=0.008059105669608543;
x=5.077568037414436; y=1.053143647462469; t=36.387; error=0.007925280200519715;
x=5.072532191912144; y=1.0632372116615627; t=36.396; error=0.008025143336318485;
x=5.0675534506958835; y=1.0742156336391082; t=36.406; error=0.007996503668450046;
x=5.062524252277241; y=1.0842954245895542; t=36.416; error=0.008081091644953547;
x=5.056600643674387; y=1.096167706244897; t=36.425; error=0.007932946252283335;
x=5.050574042925993; y=1.1072387886050032; t=36.435; error=0.00800857305272708;
x=5.0446016683696975; y=1.1192084104700408; t=36.445; error=0.007969306078580974;
x=5.038611091826546; y=1.1302128231312956; t=36.455; error=0.007969285798078476;
x=5.032652564117736; y=1.1431520495432328; t=36.465; error=0.007896653699809958;
x=5.025601493933745; y=1.1552634081744482; t=36.476; error=0.008019160915645494;
x=5.019728650898918; y=1.1680161197864312; t=36.486; error=0.007741295873347101;
x=5.012793977604777; y=1.1799271073596063; t=36.497; error=0.007633046309972345;
x=5.005954273665205; y=1.193635903363321; t=36.508; error=0.0073014835721105;
x=4.997974135578578; y=1.206629020444307; t=36.52; error=0.007286958731039474;
x=4.990095414905737; y=1.2204444242984869; t=36.531; error=0.007068749472767263;
x=4.9820752571872795; y=1.2335022680438308; t=36.542; error=0.007129769297416566;
x=4.973107025240226; y=1.248478284335136; t=36.553; error=0.007094890477488785;
x=4.964098723450583; y=1.2615145480997725; t=36.564; error=0.0071313913481484215;
x=4.954071821625318; y=1.2765836470236467; t=36.576; error=0.007205458814393894;
x=4.944138033064826; y=1.2905164310471724; t=36.587; error=0.007117213522902121;
x=4.934224886955863; y=1.3064078732122981; t=36.598; error=0.006982985859403453;
x=4.922240079727785; y=1.3204146695610022; t=36.609; error=0.006983204528426095;
x=4.910248376438462; y=1.3374329679866594; t=36.62; error=0.006996749912766558;
x=4.8973624881075715; y=1.3523268656595369; t=36.63; error=0.006854611444606435;
x=4.884501385263218; y=1.3701664754730167; t=36.641; error=0.006653457399140526;
x=4.870550405286974; y=1.3851391984717112; t=36.652; error=0.006609861733284983;
x=4.855580315325697; y=1.4051342884914142; t=36.662; error=0.006594267906216128;
x=4.839421828877966; y=1.4213198536037943; t=36.672; error=0.006825504809747016;
x=4.822398739683816; y=1.4413812195613118; t=36.682; error=0.0068910462429316015;
x=4.804467907511559; y=1.459340996556603; t=36.692; error=0.006827864212246204;
x=4.786459977451078; y=1.480384323895864; t=36.702; error=0.006871048402997263;
x=4.767428782644205; y=1.4984427026312324; t=36.711; error=0.006936827508683387;
x=4.748624921084957; y=1.520250138470997; t=36.721; error=0.006686197032642635;
x=4.72875867273967; y=1.5401480056352326; t=36.73; error=0.006543815490885115;
x=4.7076956413768265; y=1.5612437270444675; t=36.739; error=0.006655388498803731;
x=4.68655106807603; y=1.5814129570895201; t=36.748; error=0.006864640281927921;
x=4.665716363534072; y=1.6022810200156217; t=36.757; error=0.006683278233408819;
x=4.644812804483486; y=1.6232188322224037; t=36.766; error=0.006592245325977087;
x=4.623085196073036; y=1.6430025413554399; t=36.775; error=0.006300553690151672;
x=4.601089468791027; y=1.6640319855175316; t=36.784; error=0.006327320031748821;
x=4.579054438455018; y=1.6820903035338195; t=36.793; error=0.006393512873168272;
x=4.557060769601449; y=1.7031184394779317; t=36.803; error=0.0064184044889502865;
x=4.536265093354816; y=1.7199797388597868; t=36.813; error=0.006226329408146571;
x=4.5152811871408725; y=1.7399953569725082; t=36.824; error=0.006236876050756982;
x=4.494024434373101; y=1.7552032583308612; t=36.834; error=0.006510243733193543;
x=4.473981879360465; y=1.7752770898490327; t=36.845; error=0.00659353227705366;
x=4.454908534482947; y=1.7893540607773373; t=36.856; error=0.006689418238615133;
